"Alba";"Cricau";"Tritanrix";"7";"4";"2016"
"Alba";"Criseni";"Hexacima";"3";"4";"2016"
"Alba";"Cristesti";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cristesti";"Euvax";"1";"4";"2016"
"Alba";"Cugir";"BCG ( Alt produs )";"16";"4";"2016"
"Alba";"Cugir";"Diftavax";"58";"4";"2016"
"Alba";"Cugir";"Engerix B";"1";"4";"2016"
"Alba";"Cugir";"Euvax";"18";"4";"2016"
"Alba";"Cugir";"Hepavax";"2";"4";"2016"
"Alba";"Cugir";"Hexacima";"97";"4";"2016"
"Alba";"Cugir";"Hexaxim";"1";"4";"2016"
"Alba";"Cugir";"Imovax Polio";"4";"4";"2016"
"Alba";"Cugir";"Infanrix Hexa";"2";"4";"2016"
"Alba";"Cugir";"M-M-RVAXPRO";"102";"4";"2016"
"Alba";"Cugir";"Pentaxim";"4";"4";"2016"
"Alba";"Cugir";"Prevenar 13";"4";"4";"2016"
"Alba";"Cugir";"Priorix";"4";"4";"2016"
"Alba";"Cugir";"Rotarix";"5";"4";"2016"
"Alba";"Cugir";"Sinflorix";"14";"4";"2016"
"Alba";"Cugir";"Varilrix";"1";"4";"2016"
"Alba";"Cunta";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Cunta";"Euvax";"1";"4";"2016"
"Alba";"Cunta";"Hexacima";"1";"4";"2016"
"Alba";"Cut";"BCG ( Alt produs )";"4";"4";"2016"
"Alba";"Cut";"Diftavax";"1";"4";"2016"
"Alba";"Cut";"Euvax";"4";"4";"2016"
"Alba";"Cut";"Hexacima";"3";"4";"2016"
"Alba";"Cut";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Cut";"Tetraxim";"1";"4";"2016"
"Alba";"Daia Romana";"BCG ( Alt produs )";"9";"4";"2016"
"Alba";"Daia Romana";"Diftavax";"3";"4";"2016"
"Alba";"Daia Romana";"Euvax";"11";"4";"2016"
"Alba";"Daia Romana";"Hexacima";"17";"4";"2016"
"Alba";"Daia Romana";"M-M-RVAXPRO";"9";"4";"2016"
"Alba";"Daroaia";"Euvax";"1";"4";"2016"
"Alba";"Deal";"BCG ( Alt produs )";"2";"4";"2016"
"Alba";"Deal";"Euvax";"2";"4";"2016"
"Alba";"Deal";"Hexacima";"3";"4";"2016"
"Alba";"Deal";"M-M-RVAXPRO";"1";"4";"2016"
"Alba";"Dealu Lamasoi";"Hexacima";"1";"4";"2016"
"Alba";"Dealu Muntelui";"Hexacima";"1";"4";"2016"
"Alba";"Decea";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Decea";"Diftavax";"2";"4";"2016"
"Alba";"Decea";"Euvax";"2";"4";"2016"
"Alba";"Decea";"Hexacima";"1";"4";"2016"
"Alba";"Decea";"M-M-RVAXPRO";"6";"4";"2016"
"Alba";"Dilimani";"HEXACIMA";"1";"4";"2016"
"Alba";"Dobra";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Dobra";"Euvax";"1";"4";"2016"
"Alba";"Dobra";"Hexacima";"2";"4";"2016"
"Alba";"Dobra";"M-M-RVAXPRO";"3";"4";"2016"
"Alba";"Dostat";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Dostat";"Euvax";"1";"4";"2016"
"Alba";"Dostat";"Hexacima";"3";"4";"2016"
"Alba";"Dostat";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Drasov";"Diftavax";"1";"4";"2016"
"Alba";"Drasov";"Hexacima";"7";"4";"2016"
"Alba";"Drasov";"M-M-RVAXPRO";"2";"4";"2016"
"Alba";"Dric";"HEXACIMA";"2";"4";"2016"
"Alba";"Drimbar";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Drimbar";"Diftavax";"1";"4";"2016"
"Alba";"Drimbar";"Engerix B";"1";"4";"2016"
"Alba";"Drimbar";"Euvax";"1";"4";"2016"
"Alba";"Drimbar";"Hexacima";"1";"4";"2016"
"Alba";"Dumacesti";"Hexacima";"1";"4";"2016"
"Alba";"Dumbrava";"BCG ( Alt produs )";"1";"4";"2016"
