tipProprietate;Tip strada;Denumire strada;Zona;Suprafata utila;Suprafata desfasurata;Suprafata teren;an_constr;trimestru;Pret tranz
apartament;Strada;TRAIAN;centrala;79.9000;;;1935;2020-T2;434520
apartament;Strada;TRAIAN;centrala;50.8100;;;1940;2020-T3;254105
apartament;Strada;TRAIAN;centrala;41.3500;;;1940;2020-T1;167226
apartament;Strada;TRAIAN;centrala;75.7300;;;1942;2020-T3;389904
apartament;Strada;TRAIAN;centrala;90.2400;;;1981;2020-T1;476960
apartament;Strada;TUDOR ARGHEZI;centrala;141.5900;;;1910;2020-T4;233700
apartament;Strada;TUDOR ARGHEZI;centrala;89.8900;;;1939;2020-T4;311865
apartament;Strada;TUDOR ARGHEZI;centrala;26.2500;;;1939;2020-T3;159604
casa;Strada;TUNARI;centrala;;2.7500;;1930;2020-T1;326400
casa;Strada;TUNARI;centrala;35.3000;;;1938;2020-T1;331937
apartament;Strada;TUNARI;centrala;20.4000;;;1914;2020-T1;3612750
apartament;Strada;TUNARI;centrala;25.7800;;;1943;2020-T2;126100
apartament;Strada;TUNARI;centrala;123.4900;;;1940;2020-T3;460674
apartament;Strada;TUNARI;centrala;30.8000;;;1981;2020-T4;326424
casa;Strada;TURISTILOR;andronache;;100.0000;;1946;2020-T4;148500
apartament;Strada;TURNATORILOR;tei;47.5900;;;2016;2020-T4;472254
apartament;Strada;TURNATORILOR;tei;;;22.9000;2020;2020-T3;467708
apartament;Strada;TURNATORILOR;tei;;;29.3200;2020;2020-T3;436051
apartament;Strada;TURNATORILOR;tei;74.6000;;;2016;2020-T4;433489
apartament;Strada;TURNATORILOR;tei;45.3200;;;2016;2020-T3;459857
apartament;Strada;TURNATORILOR;tei;75.3600;;;2016;2020-T2;408849
apartament;Strada;TURNATORILOR;tei;49.1400;;;2018;2020-T1;344033
apartament;Strada;TURNUL EIFFEL;tei;325.2300;;;2011;2020-T2;966800
casa;Strada;TURNUL EIFFEL;tei;194.1200;;;1996;2020-T3;145635
apartament;Strada;TUSNAD;andronache;;75.0000;;1989;2020-T1;71594
apartament;Strada;TUZLA;tei;61.5700;;;1975;2020-T3;377770
apartament;Strada;TUZLA;tei;60.9000;;;1976;2020-T4;375222
apartament;Strada;TUZLA;tei;91.9000;;;2009;2020-T4;470731
apartament;Strada;TUZLA;tei;;;38.0700;2009;2020-T1;938804
apartament;Strada;TUZLA;tei;;;29.1400;2020;2020-T1;1096226
apartament;Strada;TUZLA;tei;138.4500;;;2009;2020-T4;1070263
apartament;Strada;TUZLA;tei;88.0000;;;2008;2020-T2;682353
apartament;Strada;TUZLA;tei;59.0400;;;2007;2020-T4;681492
apartament;Strada;TUZLA;tei;127.1100;;;2008;2020-T3;1266403
apartament;Strada;TUZLA;tei;145.2500;;;2008;2020-T2;1603099
apartament;Strada;TUZLA;tei;127.2300;;;2008;2020-T4;1362396
apartament;Strada;TUZLA;tei;134.5400;;;2007;2020-T2;338520
apartament;Strada;TUZLA;tei;126.4600;;;2008;2020-T4;1364552
apartament;Strada;TUZLA;tei;127.6400;;;2008;2020-T4;1291398
casa;Strada;VALER DUMITRESCU, CAPITAN;ion creanga;83.7900;;;1989;2020-T4;501930
apartament;Strada;VALER DUMITRESCU, CAPITAN;ion creanga;;5.0000;;1937;2020-T4;102360
apartament;Strada;VASELOR;centrala;97.7300;;;2007;2020-T1;792000
apartament;Strada;VASELOR;centrala;82.0200;;;2007;2020-T1;528946
apartament;Strada;VASELOR;centrala;74.5400;;;1938;2020-T4;218250
apartament;Strada;VASILE BACILA, MAIOR;colentina;46.3900;;;1978;2020-T3;275966
apartament;Strada;VASILE BACILA, MAIOR;colentina;64.0400;;;1986;2020-T3;309766
apartament;Strada;VASILE BACILA, MAIOR;colentina;51.0700;;;1987;2020-T1;267624
apartament;Strada;VASILE BACILA, MAIOR;colentina;35.6100;;;1986;2020-T1;191144
apartament;Strada;VASILE BACILA, MAIOR;colentina;55.5300;;;1986;2020-T3;309741
apartament;Strada;VASILE BACILA, MAIOR;colentina;88.5000;;;1992;2020-T1;372017
apartament;Strada;VASILE BACILA, MAIOR;colentina;53.2800;;;2010;2020-T1;165605
apartament;Strada;VASILE BACILA, MAIOR;colentina;;58.5000;;2008;2020-T2;179277
apartament;Strada;VASILE BACILA, MAIOR;colentina;50.8700;;;2010;2020-T3;322385
apartament;Strada;VASILE BACILA, MAIOR;colentina;50.9600;;;1986;2020-T1;309732
apartament;Strada;VASILE BACILA, MAIOR;colentina;37.4000;;;2008;2020-T1;113430
apartament;Strada;VASILE BACILA, MAIOR;colentina;53.0600;;;2008;2020-T1;171076
apartament;Strada;VASILE BACILA, MAIOR;colentina;38.2400;;;2008;2020-T1;184475
apartament;Strada;VASILE BACILA, MAIOR;colentina;38.0800;;;2008;2020-T1;121948
apartament;Strada;VASILE BACILA, MAIOR;colentina;58.6100;;;1986;2020-T3;320000
apartament;Strada;VASILE BACILA, MAIOR;colentina;50.9100;;;1986;2020-T2;261085
apartament;Strada;VASILE BACILA, MAIOR;colentina;51.3000;;;1986;2020-T4;196000
apartament;Strada;VASILE BACILA, MAIOR;colentina;33.6100;;;2015;2020-T2;267937
apartament;Strada;VASILE BACILA, MAIOR;colentina;33.5700;;;2015;2020-T2;45000
apartament;Strada;VASILE BACILA, MAIOR;colentina;44.8400;;;2016;2020-T2;120862
apartament;Strada;VASILE BACILA, MAIOR;colentina;53.5800;;;2016;2020-T2;83805
apartament;Strada;VASILE BACILA, MAIOR;colentina;53.8200;;;2016;2020-T2;268048
apartament;Strada;VASILE BACILA, MAIOR;colentina;65.9600;;;2015;2020-T4;48730
apartament;Strada;VASILE BACILA, MAIOR;colentina;89.3000;;;1986;2020-T3;358380
apartament;Strada;VASILE CONTA;centrala;48.9500;;;1953;2020-T4;276735
apartament;Strada;VASILE CONTA;centrala;50.2300;;;1950;2020-T4;413924
apartament;Strada;VASILE CONTA;centrala;103.8000;;;1940;2020-T1;396565
apartament;Strada;VASILE CONTA;centrala;114.5000;;;1940;2020-T1;592584
apartament;Strada;VASILE CONTA;centrala;170.0000;;;1939;2020-T4;1545872
apartament;Strada;VASILE CONTA;centrala;25.0000;;;1940;2020-T1;150542
casa;Strada;VASILE CONTA;centrala;13.3600;;;2020;2020-T3;77982
apartament;Strada;VASILE CONTA;centrala;32.7300;;;1946;2020-T4;297351
apartament;Strada;VASILE CONTA;centrala;71.5900;;;1943;2020-T4;336050
apartament;Strada;VASILE CONTA;centrala;50.8400;;;1980;2020-T4;657950
apartament;Strada;VASILE LASCAR;centrala;46.8400;;;1940;2020-T4;191575
apartament;Strada;VASILE LASCAR;centrala;80.4500;;;1937;2020-T3;377465
apartament;Strada;VASILE LASCAR;centrala;141.2400;;;2013;2020-T1;926250
apartament;Strada;VASILE LASCAR;centrala;50.0200;;;1940;2020-T4;258205
apartament;Strada;VASILE LASCAR;centrala;59.8000;;;1940;2020-T3;204061
apartament;Strada;VASILE LASCAR;centrala;51.6100;;;1935;2020-T4;87730
apartament;Strada;VASILE LASCAR;centrala;119.1100;;;1935;2020-T4;243420
apartament;Strada;VASILE LASCAR;centrala;43.3200;;;2018;2020-T3;448000
apartament;Strada;VASILE LASCAR;centrala;64.2800;;;2018;2020-T3;734954
apartament;Strada;VASILE LASCAR;centrala;;;5.2300;2020;2020-T1;469946
apartament;Strada;VASILE LASCAR;centrala;12.9400;;;2018;2020-T1;697373
apartament;Strada;VASILE LASCAR;centrala;50.0100;;;1980;2020-T3;357864
apartament;Strada;VASILE LASCAR;centrala;66.1300;;;1980;2020-T3;531762
apartament;Strada;VASILE LASCAR;centrala;;34.7000;;2020;2020-T4;317162
apartament;Strada;VASILE LASCAR;centrala;41.8000;;;2020;2020-T4;399627
apartament;Strada;VASILE LASCAR;centrala;;;8.1500;2020;2020-T4;509590
apartament;Strada;VASILE LASCAR;centrala;42.6000;;;2020;2020-T4;416220
apartament;Strada;VASILE LASCAR;centrala;44.9000;;;2020;2020-T4;434627
apartament;Strada;VASILE LASCAR;centrala;57.4000;;;2020;2020-T4;555505
apartament;Strada;VASILE LASCAR;centrala;57.3000;;;2020;2020-T4;520585
apartament;Strada;VASILE LASCAR;centrala;;;5.8700;2020;2020-T4;309525
apartament;Strada;VASILE LASCAR;centrala;35.1000;;;2020;2020-T4;360050
apartament;Strada;VASILE LASCAR;centrala;49.3000;;;2020;2020-T4;288920
apartament;Strada;VASILE LASCAR;centrala;51.4000;;;2020;2020-T4;456076
apartament;Strada;VASILE LASCAR;centrala;;;8.8600;2020;2020-T4;480146
apartament;Strada;VASILE LASCAR;centrala;;;10.2500;2020;2020-T4;470250
apartament;Strada;VASILE LASCAR;centrala;57.0000;;;2020;2020-T4;467050
apartament;Strada;VASILE LASCAR;centrala;;;11.5500;2020;2020-T4;14383
apartament;Strada;VASILE LASCAR;centrala;61.5000;;;2020;2020-T4;443488
apartament;Strada;VASILE LASCAR;centrala;32.8000;;;2020;2020-T4;345064
apartament;Strada;VASILE LASCAR;centrala;52.2000;;;2020;2020-T4;445419
teren;Strada;VASILE LASCAR;centrala;;;4.7400;2020;2020-T4;245060
apartament;Strada;VASILE LASCAR;centrala;58.1000;;;2020;2020-T4;459309
apartament;Strada;VASILE LASCAR;centrala;58.6000;;;2020;2020-T4;448316
apartament;Strada;VASILE LASCAR;centrala;;36.1000;;2020;2020-T4;340830
apartament;Strada;VASILE LASCAR;centrala;;58.5000;;2020;2020-T4;884868
apartament;Strada;VASILE LASCAR;centrala;;61.4000;;2020;2020-T4;544291
apartament;Strada;VASILE LASCAR;centrala;30.0000;;;2020;2020-T4;290075
apartament;Strada;VASILE LASCAR;centrala;37.4000;;;2020;2020-T4;332143
apartament;Strada;VASILE LASCAR;centrala;41.0000;;;2020;2020-T4;388562
apartament;Strada;VASILE LASCAR;centrala;44.3000;;;2020;2020-T4;369302
apartament;Strada;VASILE LASCAR;centrala;54.1000;;;2020;2020-T4;425216
apartament;Strada;VASILE LASCAR;centrala;56.7000;;;2020;2020-T4;450169
apartament;Strada;VASILE LASCAR;centrala;78.5000;;;2020;2020-T4;649402
apartament;Strada;VASILE LASCAR;centrala;78.7000;;;2020;2020-T4;448380
apartament;Strada;VASILE LASCAR;centrala;;;15.3700;2020;2020-T4;894852
teren;Strada;VASILE LASCAR;centrala;;;4.4800;2020;2020-T4;335232
apartament;Strada;VASILE LASCAR;centrala;45.9000;;;2020;2020-T4;418381
apartament;Strada;VASILE LASCAR;centrala;36.5000;;;2020;2020-T4;338757
apartament;Strada;VASILE LASCAR;centrala;53.3000;;;2020;2020-T4;448423
apartament;Strada;VASILE LASCAR;centrala;30.5000;;;2020;2020-T4;315373
apartament;Strada;VASILE LASCAR;centrala;36.0000;;;2020;2020-T4;335835
apartament;Strada;VASILE LASCAR;centrala;44.7000;;;2020;2020-T4;390159
apartament;Strada;VASILE LASCAR;centrala;48.0000;;;2008;2020-T4;510084
apartament;Strada;VASILE LASCAR;centrala;52.0000;;;2020;2020-T4;464130
apartament;Strada;VASILE LASCAR;centrala;28.4000;;;2020;2020-T4;291469
apartament;Strada;VASILE LASCAR;centrala;30.7000;;;2020;2020-T4;281769
apartament;Strada;VASILE LASCAR;centrala;32.8000;;;2020;2020-T4;286957
apartament;Strada;VASILE LASCAR;centrala;34.2000;;;2020;2020-T4;350524
apartament;Strada;VASILE LASCAR;centrala;34.8000;;;2020;2020-T4;334654
apartament;Strada;VASILE LASCAR;centrala;36.2000;;;2020;2020-T4;320807
apartament;Strada;VASILE LASCAR;centrala;36.8000;;;2020;2020-T4;360696
apartament;Strada;VASILE LASCAR;centrala;37.3000;;;2020;2020-T4;342657
apartament;Strada;VASILE LASCAR;centrala;40.0000;;;2020;2020-T4;121800
apartament;Strada;VASILE LASCAR;centrala;40.0000;;;2020;2020-T4;415463
apartament;Strada;VASILE LASCAR;centrala;40.9000;;;2020;2020-T4;358344
apartament;Strada;VASILE LASCAR;centrala;;;7.8100;2020;2020-T4;359326
apartament;Strada;VASILE LASCAR;centrala;41.0000;;;2020;2020-T4;359330
apartament;Strada;VASILE LASCAR;centrala;41.0800;;;2020;2020-T4;406403
apartament;Strada;VASILE LASCAR;centrala;41.8000;;;2020;2020-T4;411202
apartament;Strada;VASILE LASCAR;centrala;43.1000;;;2020;2020-T4;453576
apartament;Strada;VASILE LASCAR;centrala;44.4000;;;2020;2020-T4;256018
apartament;Strada;VASILE LASCAR;centrala;45.3000;;;2020;2020-T4;386929
apartament;Strada;VASILE LASCAR;centrala;45.7000;;;2020;2020-T4;375023
apartament;Strada;VASILE LASCAR;centrala;48.3000;;;2020;2020-T4;456000
apartament;Strada;VASILE LASCAR;centrala;49.0000;;;2020;2020-T4;445605
apartament;Strada;VASILE LASCAR;centrala;49.1000;;;2020;2020-T4;412776
apartament;Strada;VASILE LASCAR;centrala;53.2000;;;2020;2020-T4;470809
apartament;Strada;VASILE LASCAR;centrala;51.0000;;;2020;2020-T4;418643
apartament;Strada;VASILE LASCAR;centrala;51.4000;;;2020;2020-T4;1021910
apartament;Strada;VASILE LASCAR;centrala;52.0000;;;2020;2020-T4;459270
apartament;Strada;VASILE LASCAR;centrala;52.9000;;;2020;2020-T4;448435
apartament;Strada;VASILE LASCAR;centrala;57.1000;;;2020;2020-T4;443142
apartament;Strada;VASILE LASCAR;centrala;57.1000;;;2020;2020-T4;832686
apartament;Strada;VASILE LASCAR;centrala;59.9000;;;2020;2020-T4;98226
apartament;Strada;VASILE LASCAR;centrala;60.9000;;;2020;2020-T4;448178
apartament;Strada;VASILE LASCAR;centrala;62.5000;;;2020;2020-T4;448270
apartament;Strada;VASILE LASCAR;centrala;65.1000;;;2020;2020-T4;447782
apartament;Strada;VASILE LASCAR;centrala;69.2000;;;2020;2020-T4;468322
apartament;Strada;VASILE LASCAR;centrala;70.7000;;;2020;2020-T4;471464
apartament;Strada;VASILE LASCAR;centrala;77.3000;;;2020;2020-T4;682422
apartament;Strada;VASILE LASCAR;centrala;78.1000;;;2020;2020-T4;511015
apartament;Strada;VASILE LASCAR;centrala;79.8000;;;2020;2020-T4;38962
apartament;Strada;VASILE LASCAR;centrala;80.1000;;;2020;2020-T4;438660
apartament;Strada;VASILE LASCAR;centrala;89.8000;;;2020;2020-T4;998867
apartament;Strada;VASILE LASCAR;centrala;30.3000;;;2020;2020-T4;298351
apartament;Strada;VASILE LASCAR;centrala;42.8000;;;2020;2020-T4;490136
apartament;Strada;VASILE LASCAR;centrala;115.1000;;;2020;2020-T4;937855
apartament;Strada;VASILE LASCAR;centrala;56.6000;;;2020;2020-T4;413759
apartament;Strada;VASILE LASCAR;centrala;89.7000;;;2020;2020-T4;679000
apartament;Strada;VASILE LASCAR;centrala;;;17.0200;2020;2020-T4;493002
apartament;Strada;VASILE LASCAR;centrala;;;20.9600;2020;2020-T4;420203
apartament;Strada;VASILE LASCAR;centrala;;;19.2600;2020;2020-T4;718572
apartament;Strada;VASILE LASCAR;centrala;;;17.8600;2020;2020-T4;475709
apartament;Strada;VASILE LASCAR;centrala;42.5000;;;2020;2020-T4;428824
apartament;Strada;VASILE LASCAR;centrala;56.9000;;;2020;2020-T4;518862
teren;Strada;VASILE LASCAR;centrala;;;10.8600;2020;2020-T4;454858
apartament;Strada;VASILE LASCAR;centrala;38.8000;;;2020;2020-T4;393257
apartament;Strada;VASILE LASCAR;centrala;58.8000;;;2020;2020-T4;508989
apartament;Strada;VASILE LASCAR;centrala;;39.7000;;2020;2020-T4;287046
apartament;Strada;VASILE LASCAR;centrala;34.7000;;;2020;2020-T4;342617
apartament;Strada;VASILE LASCAR;centrala;35.6000;;;2020;2020-T4;239666
apartament;Strada;VASILE LASCAR;centrala;35.7000;;;2020;2020-T4;310268
apartament;Strada;VASILE LASCAR;centrala;35.8000;;;2020;2020-T4;314899
apartament;Strada;VASILE LASCAR;centrala;36.2000;;;2020;2020-T4;365289
apartament;Strada;VASILE LASCAR;centrala;36.4000;;;2020;2020-T4;338659
apartament;Strada;VASILE LASCAR;centrala;36.4000;;;2020;2020-T4;335923
apartament;Strada;VASILE LASCAR;centrala;36.5000;;;2020;2020-T4;338722
apartament;Strada;VASILE LASCAR;centrala;36.6000;;;2020;2020-T4;333889
apartament;Strada;VASILE LASCAR;centrala;37.1000;;;2020;2020-T4;345814
apartament;Strada;VASILE LASCAR;centrala;40.1000;;;2020;2020-T4;348199
apartament;Strada;VASILE LASCAR;centrala;40.0000;;;2020;2020-T4;416882
apartament;Strada;VASILE LASCAR;centrala;;;6.7200;2020;2020-T4;430000
apartament;Strada;VASILE LASCAR;centrala;40.1000;;;2020;2020-T4;334253
apartament;Strada;VASILE LASCAR;centrala;41.1000;;;2020;2020-T4;125685
apartament;Strada;VASILE LASCAR;centrala;;;9.8300;2020;2020-T4;408996
apartament;Strada;VASILE LASCAR;centrala;41.4000;;;2020;2020-T4;414977
apartament;Strada;VASILE LASCAR;centrala;41.6000;;;2020;2020-T4;382176
apartament;Strada;VASILE LASCAR;centrala;41.6000;;;2020;2020-T4;470780
apartament;Strada;VASILE LASCAR;centrala;42.6000;;;2020;2020-T4;449064
apartament;Strada;VASILE LASCAR;centrala;43.1000;;;2020;2020-T4;407441
apartament;Strada;VASILE LASCAR;centrala;62.7000;;;2020;2020-T4;447736
apartament;Strada;VASILE LASCAR;centrala;45.0000;;;2020;2020-T4;384362
apartament;Strada;VASILE LASCAR;centrala;45.0000;;;2020;2020-T4;416778
apartament;Strada;VASILE LASCAR;centrala;;;6.0200;2020;2020-T4;389256
apartament;Strada;VASILE LASCAR;centrala;46.6000;;;2020;2020-T1;438696
apartament;Strada;VASILE LASCAR;centrala;48.1000;;;2020;2020-T4;453319
apartament;Strada;VASILE LASCAR;centrala;;;8.2500;2020;2020-T4;435961
apartament;Strada;VASILE LASCAR;centrala;49.0000;;;2020;2020-T4;438327
apartament;Strada;VASILE LASCAR;centrala;50.1000;;;2020;2020-T4;459431
apartament;Strada;VASILE LASCAR;centrala;51.9000;;;2020;2020-T4;442260
apartament;Strada;VASILE LASCAR;centrala;51.9000;;;2020;2020-T4;443588
apartament;Strada;VASILE LASCAR;centrala;51.9000;;;2020;2020-T4;504636
apartament;Strada;VASILE LASCAR;centrala;52.0000;;;2020;2020-T4;443470
apartament;Strada;VASILE LASCAR;centrala;53.1000;;;2020;2020-T4;468449
apartament;Strada;VASILE LASCAR;centrala;53.6000;;;2020;2020-T4;449975
apartament;Strada;VASILE LASCAR;centrala;54.9000;;;2020;2020-T4;477418
apartament;Strada;VASILE LASCAR;centrala;56.6000;;;2020;2020-T4;438008
apartament;Strada;VASILE LASCAR;centrala;57.0000;;;2020;2020-T4;470000
apartament;Strada;VASILE LASCAR;centrala;59.2000;;;2020;2020-T4;715966
apartament;Strada;VASILE LASCAR;centrala;61.0000;;;2020;2020-T4;442260
apartament;Strada;VASILE LASCAR;centrala;;;12.6700;2020;2020-T4;697900
apartament;Strada;VASILE LASCAR;centrala;66.2000;;;2020;2020-T4;465620
apartament;Strada;VASILE LASCAR;centrala;;;12.7600;2020;2020-T4;470345
apartament;Strada;VASILE LASCAR;centrala;67.7000;;;2020;2020-T4;316790
apartament;Strada;VASILE LASCAR;centrala;73.6000;;;2020;2020-T4;730950
apartament;Strada;VASILE LASCAR;centrala;77.5000;;;2020;2020-T4;834804
apartament;Strada;VASILE LASCAR;centrala;;;10.7400;2020;2020-T4;993164
apartament;Strada;VASILE LASCAR;centrala;48.4000;;;2020;2020-T4;426203
apartament;Strada;VASILE LASCAR;centrala;34.7000;;;2020;2020-T4;417568
apartament;Strada;VASILE LASCAR;centrala;;32.8000;;2020;2020-T4;341538
apartament;Strada;VASILE LASCAR;centrala;39.1000;;;2020;2020-T4;364882
apartament;Strada;VASILE LASCAR;centrala;51.4000;;;2020;2020-T4;439665
apartament;Strada;VASILE LASCAR;centrala;77.5000;;;2020;2020-T4;875689
apartament;Strada;VASILE LASCAR;centrala;;;11.1000;2020;2020-T4;423820
apartament;Strada;VASILE LASCAR;centrala;36.5000;;;2020;2020-T4;373070
apartament;Strada;VASILE LASCAR;centrala;;;8.8900;2020;2020-T4;346046
apartament;Strada;VASILE LASCAR;centrala;;;5.1700;2020;2020-T4;371699
apartament;Strada;VASILE LASCAR;centrala;39.0000;;;2020;2020-T4;360226
apartament;Strada;VASILE LASCAR;centrala;80.2000;;;2020;2020-T4;447911
apartament;Strada;VASILE LASCAR;centrala;53.1000;;;2020;2020-T4;503829
apartament;Strada;VASILE LASCAR;centrala;58.7000;;;2020;2020-T4;346622
apartament;Strada;VASILE LASCAR;centrala;34.8000;;;2020;2020-T4;351993
apartament;Strada;VASILE LASCAR;centrala;;;17.4900;2020;2020-T4;464430
apartament;Strada;VASILE LASCAR;centrala;62.9000;;;2020;2020-T4;469149
apartament;Strada;VASILE LASCAR;centrala;46.5000;;;2020;2020-T4;463974
teren;Strada;VASILE LASCAR;centrala;;;7.7300;2020;2020-T4;450077
apartament;Strada;VASILE LASCAR;centrala;;;7.7800;2020;2020-T4;24850
apartament;Strada;VASILE LASCAR;centrala;;;9.4300;2020;2020-T4;60746
teren;Strada;VASILE LASCAR;centrala;;;7.6900;2020;2020-T4;370097
teren;Strada;VASILE LASCAR;centrala;;;5.5900;2020;2020-T4;14284
teren;Strada;VASILE LASCAR;centrala;;;6.0200;2020;2020-T4;15382
teren;Strada;VASILE LASCAR;centrala;;;5.1700;2020;2020-T4;13310
teren;Strada;VASILE LASCAR;centrala;;;6.0200;2020;2020-T4;25566
teren;Strada;VASILE LASCAR;centrala;;;6.0200;2020;2020-T4;17478
apartament;Strada;VASILE LASCAR;centrala;42.5000;;;2020;2020-T4;381291
apartament;Strada;VASILE LASCAR;centrala;38.7000;;;2020;2020-T4;362179
apartament;Strada;VASILE LASCAR;centrala;57.3000;;;2020;2020-T4;449160
apartament;Strada;VASILE LASCAR;centrala;70.0000;;;2020;2020-T4;607863
apartament;Strada;VASILE LASCAR;centrala;42.5000;;;2020;2020-T4;396268
apartament;Strada;VASILE LASCAR;centrala;55.6000;;;2020;2020-T4;456840
apartament;Strada;VASILE LASCAR;centrala;61.2000;;;2020;2020-T4;506577
apartament;Strada;VASILE LASCAR;centrala;80.1000;;;2020;2020-T4;460215
teren;Strada;VASILE LASCAR;centrala;;;4.2600;2020;2020-T4;607963
apartament;Strada;VASILE LASCAR;centrala;;62.3000;;2020;2020-T4;340833
apartament;Strada;VASILE LASCAR;centrala;37.0000;;;2020;2020-T4;350402
apartament;Strada;VASILE LASCAR;centrala;37.0000;;;2020;2020-T4;420528
apartament;Strada;VASILE LASCAR;centrala;58.6000;;;2020;2020-T4;282130
apartament;Strada;VASILE LASCAR;centrala;;41.1000;;2020;2020-T4;372479
apartament;Strada;VASILE LASCAR;centrala;;;6.5900;2020;2020-T4;325948
apartament;Strada;VASILE LASCAR;centrala;35.8000;;;2020;2020-T4;341009
apartament;Strada;VASILE LASCAR;centrala;;;11.4800;2020;2020-T4;44222
apartament;Strada;VASILE LASCAR;centrala;53.1000;;;2020;2020-T4;465095
apartament;Strada;VASILE LASCAR;centrala;57.1000;;;2020;2020-T4;489564
apartament;Strada;VASILE LASCAR;centrala;57.4000;;;2020;2020-T4;555648
apartament;Strada;VASILE LASCAR;centrala;78.1000;;;2020;2020-T1;487417
apartament;Strada;VASILE LASCAR;centrala;86.4000;;;2020;2020-T4;673818
apartament;Strada;VASILE LASCAR;centrala;39.4000;;;2020;2020-T4;348399
apartament;Strada;VASILE LASCAR;centrala;89.2100;;;1938;2020-T1;427904
apartament;Strada;VASILE LASCAR;centrala;90.1500;;;1936;2020-T1;46600
apartament;Strada;VASILE LASCAR;centrala;98.4500;;;1938;2020-T1;189395
teren;Strada;VASILE LASCAR;centrala;;;27.0000;2020;2020-T1;417600
apartament;Strada;VASILE LASCAR;centrala;49.3400;;;1937;2020-T2;97433
apartament;Strada;VASILE LASCAR;centrala;20.0200;;;1940;2020-T4;153452
apartament;Strada;VASILE LASCAR;centrala;49.7600;;;1938;2020-T3;48800
apartament;Strada;VASILE LASCAR;centrala;45.1000;;;2020;2020-T4;421445
apartament;Strada;VASILE LASCAR;centrala;51.8000;;;2020;2020-T4;465078
apartament;Strada;VASILE LASCAR;centrala;33.6000;;;2020;2020-T4;348614
apartament;Strada;VASILE LASCAR;centrala;92.1100;;;1947;2020-T4;465751
apartament;Strada;VASILE LASCAR;centrala;41.2100;;;1946;2020-T3;142797
apartament;Strada;VASILE LASCAR;centrala;44.1700;;;1940;2020-T1;245459
apartament;Strada;VASILE LASCAR;centrala;47.9600;;;1930;2020-T3;295423
apartament;Strada;VASILE LASCAR;centrala;68.2500;;;1935;2020-T3;193720
apartament;Strada;VASILE SERBANICA, SERGENT;pantelimon;65.9000;;;2007;2020-T3;386696
apartament;Strada;VASILE STOLNICUL;colentina;14.5400;;;1970;2020-T4;46279
